HEADING,PITCH,ROLL,TEMP,DEPTH,Ax,Ay,Az,Vh,NetV,NetA
85.2,-0.10000038,0.8999939,0,0.0,0.001745335,-0.03070721,-0.017961882,0.015378386,-63.955597,0.0019999743
85.2,-0.10000038,0.8999939,0,0.0,0.001745335,-0.029707216,-0.017961882,0.014879221,-63.960323,9.999275E-4
85.2,-0.10000038,0.8999939,0,0.0,0.001745335,-0.029707216,-0.017961882,0.014879221,-63.96505,9.999275E-4
85.2,-0.10000038,0.8999939,0,0.0,0.001745335,-0.029707216,-0.017961882,0.014879221,-63.969776,0.0019999743
85.2,-0.10000038,0.8999939,0,0.0,0.001745335,-0.029707216,-0.017961882,0.014879221,-63.974503,0.0019999743
85.2,-0.10000038,0.8999939,0,0.0,0.001745335,-0.029707216,-0.017961882,0.014879221,-63.97923,9.999275E-4
85.2,-0.10000038,0.8999939,0,0.0,0.001745335,-0.029707216,-0.017961882,0.014879221,-63.983955,0.0019999743
85.2,-0.10000038,0.8999939,0,0.0,0.001745335,-0.029707216,-0.017961882,0.014879221,-63.98868,9.999275E-4
85.2,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.029707216,-0.016961835,0.0149169,-63.99336,9.999275E-4
85.2,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.028707214,-0.016961835,0.014419094,-63.998035,0.0
85.2,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.028707214,-0.016961835,0.014419094,-64.002716,0.0
85.2,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.029707216,-0.016961835,0.0149169,-64.00739,0.0
85.2,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.029707216,-0.015961848,0.0149169,-64.012024,0.0
85.2,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.029707216,-0.015961848,0.0149169,-64.016655,-0.0010000467
85.2,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.029707216,-0.015961848,0.0149169,-64.021286,-0.0010000467
85.2,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.029707216,-0.015961848,0.0149169,-64.02592,-0.0010000467
85.2,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.029707216,-0.015961848,0.0149169,-64.03055,-0.0010000467
85.2,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.028707214,-0.015961848,0.014419094,-64.03518,-0.0010000467
85.2,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.029707216,-0.015961848,0.0149169,-64.03981,-0.0010000467
85.2,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.029707216,-0.015961848,0.0149169,-64.04444,-0.0010000467
85.2,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.029707216,-0.015961848,0.0149169,-64.04907,0.0
85.2,-0.10000038,0.8999939,0,0.0,0.0037453389,-0.029707216,-0.015961848,0.014971191,-64.0537,-0.0010000467
85.2,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.029707216,-0.015961848,0.0149169,-64.058334,-0.0010000467
85.2,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.03070721,-0.015961848,0.015414844,-64.062965,0.0
85.2,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.03070721,-0.015961848,0.015414844,-64.0676,-0.0010000467
85.2,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.03070721,-0.015961848,0.015414844,-64.07223,0.0
85.2,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.03070721,-0.015961848,0.015414844,-64.07686,-0.0010000467
85.2,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.03070721,-0.015961848,0.015414844,-64.08149,-0.0010000467
85.2,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.03070721,-0.015961848,0.015414844,-64.08612,-0.0010000467
85.2,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.03070721,-0.015961848,0.015414844,-64.09075,0.0
85.2,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.03070721,-0.015961848,0.015414844,-64.09538,-0.0010000467
85.2,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.03070721,-0.016961835,0.015414844,-64.10006,0.0
85.2,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.03070721,-0.016961835,0.015414844,-64.10474,0.0
85.2,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.029707216,-0.016961835,0.0149169,-64.10941,0.0
85.2,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.03070721,-0.016961835,0.015414844,-64.11409,0.0
85.2,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.03070721,-0.015961848,0.015414844,-64.11872,0.0
85.2,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.029707216,-0.015961848,0.0149169,-64.12335,0.0
85.2,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.03070721,-0.016961835,0.015414844,-64.12803,0.0
85.2,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.029707216,-0.015961848,0.0149169,-64.13266,-0.0010000467
85.2,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.029707216,-0.014961862,0.0149169,-64.137245,-0.0010000467
85.3,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.029707216,-0.014961862,0.0149169,-64.14183,-0.0010000467
85.3,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.029707216,-0.014961862,0.0149169,-64.146416,-0.0020000339
85.3,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.028707214,-0.014961862,0.014419094,-64.151,-0.0020000339
85.3,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.029707216,-0.013961875,0.0149169,-64.15553,-0.0020000339
85.3,-0.10000038,0.8999939,0,0.0,0.001745335,-0.029707216,-0.014961862,0.014879221,-64.16012,-0.0020000339
85.5,-0.10000038,0.8999939,0,0.0,0.001745335,-0.028707214,-0.013961875,0.01438011,-64.16465,-0.0020000339
85.5,-0.10000038,0.8999939,0,0.0,0.001745335,-0.029707216,-0.013961875,0.014879221,-64.16918,-0.0020000339
85.5,-0.10000038,0.80000305,0,0.0,0.001745335,-0.026962237,-0.012216899,0.013509334,-64.17364,-0.0020000339
85.5,-0.10000038,0.80000305,0,0.0,0.001745335,-0.026962237,-0.012216899,0.013509334,-64.17809,-0.0010000467
85.5,-0.10000038,0.80000305,0,0.0,7.453478E-4,-0.02796224,-0.013216886,0.013986086,-64.182594,-0.0010000467
85.5,-0.10000038,0.8999939,0,0.0,7.453478E-4,-0.03070721,-0.015961848,0.015358128,-64.187225,0.0
85.5,-0.10000038,0.8999939,0,0.0,7.453478E-4,-0.03070721,-0.015961848,0.015358128,-64.19186,0.0
85.5,-0.10000038,0.8999939,0,0.0,7.453478E-4,-0.03070721,-0.015961848,0.015358128,-64.19649,0.0
85.5,-0.10000038,0.8999939,0,0.0,7.453478E-4,-0.031707212,-0.016961835,0.015857985,-64.201164,9.999275E-4
85.5,-0.10000038,0.8999939,0,0.0,7.453478E-4,-0.03070721,-0.016961835,0.015358128,-64.20584,9.999275E-4
85.5,-0.10000038,0.8999939,0,0.0,7.453478E-4,-0.031707212,-0.016961835,0.015857985,-64.21052,9.999275E-4
85.5,-0.10000038,1.0,0,0.0,7.453478E-4,-0.03445241,-0.019707078,0.017230235,-64.215324,0.0019999743
85.5,-0.10000038,1.0,0,0.0,-2.546393E-4,-0.03445241,-0.018707031,0.017226674,-64.220085,9.999275E-4
85.5,-0.10000038,1.0,0,0.0,7.453478E-4,-0.03445241,-0.018707031,0.017230235,-64.224846,9.999275E-4
85.5,-0.10000038,1.0,0,0.0,7.453478E-4,-0.03445241,-0.018707031,0.017230235,-64.22961,9.999275E-4
85.5,-0.10000038,1.0,0,0.0,7.453478E-4,-0.03445241,-0.018707031,0.017230235,-64.23437,9.999275E-4
85.5,-0.10000038,1.0,0,0.0,7.453478E-4,-0.03445241,-0.018707031,0.017230235,-64.23913,9.999275E-4
85.5,-0.10000038,1.0,0,0.0,7.453478E-4,-0.033452407,-0.018707031,0.016730355,-64.24389,9.999275E-4
85.5,-0.10000038,1.0,0,0.0,7.453478E-4,-0.033452407,-0.017707044,0.016730355,-64.248604,0.0
85.5,-0.10000038,1.0,0,0.0,7.453478E-4,-0.033452407,-0.018707031,0.016730355,-64.253365,9.999275E-4
85.5,-0.10000038,1.0,0,0.0,0.001745335,-0.032452404,-0.017707044,0.016249653,-64.25808,0.0
85.5,-0.10000038,1.0,0,0.0,0.001745335,-0.032452404,-0.017707044,0.016249653,-64.262794,0.0
85.3,-0.10000038,0.8999939,0,0.0,0.001745335,-0.03070721,-0.016961835,0.015378386,-64.26747,9.999275E-4
85.3,-0.10000038,0.8999939,0,0.0,7.453478E-4,-0.03070721,-0.016961835,0.015358128,-64.27215,9.999275E-4
85.3,-0.10000038,0.8999939,0,0.0,7.453478E-4,-0.03070721,-0.017961882,0.015358128,-64.27687,0.0019999743
85.3,-0.10000038,0.8999939,0,0.0,7.453478E-4,-0.03070721,-0.017961882,0.015358128,-64.28159,0.0019999743
85.3,-0.10000038,0.8999939,0,0.0,0.001745335,-0.03070721,-0.01896187,0.015378386,-64.28637,0.0019999743
85.3,-0.10000038,0.8999939,0,0.0,7.453478E-4,-0.03070721,-0.01896187,0.015358128,-64.291145,0.0029999018
85.3,-0.10000038,0.8999939,0,0.0,7.453478E-4,-0.03070721,-0.01896187,0.015358128,-64.29592,0.0019999743
85.3,-0.10000038,0.8999939,0,0.0,0.001745335,-0.03070721,-0.017961882,0.015378386,-64.300644,0.0019999743
85.3,-0.10000038,0.8999939,0,0.0,0.001745335,-0.03070721,-0.01896187,0.015378386,-64.30542,0.0019999743
85.3,-0.10000038,0.8999939,0,0.0,0.001745335,-0.03070721,-0.017961882,0.015378386,-64.31014,9.999275E-4
85.3,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.03070721,-0.016961835,0.015414844,-64.31482,9.999275E-4
85.2,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.03070721,-0.016961835,0.015414844,-64.319496,0.0
85.2,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.03070721,-0.016961835,0.015414844,-64.32417,0.0
85.2,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.03070721,-0.015961848,0.015414844,-64.328804,0.0
85.2,-0.10000038,0.8999939,0,0.0,0.0037453389,-0.03070721,-0.015961848,0.015467388,-64.333435,-0.0010000467
85.2,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.03070721,-0.015961848,0.015414844,-64.338066,-0.0010000467
85.2,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.029707216,-0.015961848,0.0149169,-64.3427,0.0
85.2,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.029707216,-0.016961835,0.0149169,-64.347374,0.0
85.2,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.029707216,-0.015961848,0.0149169,-64.352005,0.0
85.2,-0.10000038,0.8999939,0,0.0,0.001745335,-0.029707216,-0.016961835,0.014879221,-64.35668,0.0
85.3,-0.10000038,0.8999939,0,0.0,0.001745335,-0.028707214,-0.016961835,0.01438011,-64.36136,0.0
85.3,-0.10000038,0.8999939,0,0.0,0.001745335,-0.028707214,-0.016961835,0.01438011,-64.366035,9.999275E-4
85.3,-0.10000038,0.8999939,0,0.0,0.001745335,-0.028707214,-0.016961835,0.01438011,-64.37071,0.0
85.3,-0.10000038,0.80000305,0,0.0,0.001745335,-0.026962237,-0.014216873,0.013509334,-64.37526,0.0
85.3,-0.10000038,0.80000305,0,0.0,0.001745335,-0.026962237,-0.014216873,0.013509334,-64.37981,0.0
85.4,-0.10000038,0.80000305,0,0.0,0.001745335,-0.026962237,-0.014216873,0.013509334,-64.38435,0.0
85.4,-0.10000038,0.80000305,0,0.0,0.001745335,-0.026962237,-0.014216873,0.013509334,-64.3889,0.0
85.4,-0.10000038,0.80000305,0,0.0,0.0027453518,-0.025962235,-0.014216873,0.013053492,-64.39345,0.0
85.4,-0.10000038,0.80000305,0,0.0,0.0027453518,-0.025962235,-0.014216873,0.013053492,-64.397995,-0.0010000467
85.4,-0.10000038,0.80000305,0,0.0,0.0027453518,-0.025962235,-0.013216886,0.013053492,-64.4025,-0.0010000467
85.4,-0.10000038,0.80000305,0,0.0,0.0027453518,-0.026962237,-0.014216873,0.013550823,-64.40704,-0.0010000467
85.4,-0.10000038,0.80000305,0,0.0,0.0027453518,-0.026962237,-0.013216886,0.013550823,-64.411545,-0.0010000467
85.4,-0.10000038,0.80000305,0,0.0,0.0027453518,-0.026962237,-0.013216886,0.013550823,-64.416046,-0.0010000467
85.3,-0.10000038,0.80000305,0,0.0,0.0027453518,-0.026962237,-0.014216873,0.013550823,-64.42059,-0.0010000467
85.3,-0.10000038,0.80000305,0,0.0,0.0027453518,-0.026962237,-0.014216873,0.013550823,-64.42514,0.0
85.3,-0.10000038,0.80000305,0,0.0,0.0037453389,-0.026962237,-0.014216873,0.013610564,-64.42969,-0.0010000467
85.3,-0.10000038,0.80000305,0,0.0,0.0027453518,-0.026962237,-0.014216873,0.013550823,-64.434235,-0.0010000467
85.3,-0.10000038,0.80000305,0,0.0,0.0027453518,-0.02796224,-0.01521686,0.0140483435,-64.43883,0.0
85.3,-0.10000038,0.80000305,0,0.0,0.001745335,-0.02796224,-0.01521686,0.014008328,-64.44342,0.0
85.3,-0.10000038,0.80000305,0,0.0,0.001745335,-0.02796224,-0.01521686,0.014008328,-64.44801,0.0
85.3,-0.10000038,0.80000305,0,0.0,0.0027453518,-0.02796224,-0.014216873,0.0140483435,-64.45256,0.0
85.3,-0.10000038,0.80000305,0,0.0,0.0027453518,-0.02796224,-0.01521686,0.0140483435,-64.45715,0.0
85.3,-0.10000038,0.80000305,0,0.0,0.0027453518,-0.02796224,-0.014216873,0.0140483435,-64.4617,0.0
85.3,-0.10000038,0.80000305,0,0.0,0.0027453518,-0.02796224,-0.014216873,0.0140483435,-64.46625,0.0
85.3,-0.10000038,0.80000305,0,0.0,0.0027453518,-0.02796224,-0.014216873,0.0140483435,-64.470795,-0.0010000467
85.3,-0.10000038,0.80000305,0,0.0,0.001745335,-0.02796224,-0.014216873,0.014008328,-64.47534,-0.0010000467
85.3,-0.10000038,0.80000305,0,0.0,0.001745335,-0.02796224,-0.013216886,0.014008328,-64.47984,-0.0010000467
85.3,-0.10000038,0.80000305,0,0.0,0.001745335,-0.02796224,-0.013216886,0.014008328,-64.484344,-0.0010000467
85.3,-0.10000038,0.80000305,0,0.0,0.001745335,-0.02796224,-0.013216886,0.014008328,-64.488846,-0.0010000467
85.3,-0.10000038,0.80000305,0,0.0,0.001745335,-0.028962234,-0.013216886,0.014507388,-64.49335,-0.0010000467
85.4,-0.10000038,0.80000305,0,0.0,0.001745335,-0.02796224,-0.013216886,0.014008328,-64.49785,-0.0010000467
85.4,-0.10000038,0.80000305,0,0.0,0.001745335,-0.02796224,-0.012216899,0.014008328,-64.502304,-0.0020000339
85.4,-0.10000038,0.80000305,0,0.0,0.001745335,-0.02796224,-0.013216886,0.014008328,-64.506805,-0.0010000467
85.4,-0.20000076,0.80000305,0,0.0,0.0034906648,-0.028962234,-0.010471568,0.014585915,-64.51118,-0.0020000339
85.4,-0.20000076,0.8999939,0,0.0,0.0024906776,-0.03070721,-0.012216545,0.015404028,-64.51563,-0.0020000339
85.4,-0.20000076,0.8999939,0,0.0,0.0034906648,-0.03070721,-0.012216545,0.015452487,-64.52009,-0.0020000339
85.4,-0.20000076,0.8999939,0,0.0,0.0034906648,-0.03070721,-0.012216545,0.015452487,-64.52454,-0.0020000339
85.4,-0.20000076,0.8999939,0,0.0,0.0034906648,-0.029707216,-0.012216545,0.014955796,-64.529,-0.0020000339
85.4,-0.20000076,0.8999939,0,0.0,0.0034906648,-0.03070721,-0.012216545,0.015452487,-64.533455,-0.0020000339
85.4,-0.20000076,0.8999939,0,0.0,0.0034906648,-0.03070721,-0.012216545,0.015452487,-64.53791,-0.0020000339
85.4,-0.20000076,0.8999939,0,0.0,0.0034906648,-0.03070721,-0.012216545,0.015452487,-64.542366,-0.0020000339
85.4,-0.20000076,0.8999939,0,0.0,0.0034906648,-0.03070721,-0.012216545,0.015452487,-64.54682,-0.0020000339
85.4,-0.20000076,0.8999939,0,0.0,0.0034906648,-0.03070721,-0.011216498,0.015452487,-64.55122,-0.0020000339
85.4,-0.20000076,0.8999939,0,0.0,0.0034906648,-0.03070721,-0.012216545,0.015452487,-64.55568,-0.0020000339
85.4,-0.20000076,0.8999939,0,0.0,0.0034906648,-0.03070721,-0.012216545,0.015452487,-64.560135,-0.0020000339
85.4,-0.20000076,0.8999939,0,0.0,0.0034906648,-0.03070721,-0.012216545,0.015452487,-64.56459,-0.0020000339
85.4,-0.20000076,0.8999939,0,0.0,0.0024906776,-0.03070721,-0.012216545,0.015404028,-64.569046,-0.0020000339
85.4,-0.20000076,0.8999939,0,0.0,0.0024906776,-0.031707212,-0.012216545,0.015902443,-64.5735,-0.0020000339
85.4,-0.20000076,0.8999939,0,0.0,0.0024906776,-0.031707212,-0.012216545,0.015902443,-64.57796,-0.0020000339
85.4,-0.20000076,0.8999939,0,0.0,0.0024906776,-0.031707212,-0.012216545,0.015902443,-64.58241,-0.0010000467
85.4,-0.20000076,0.8999939,0,0.0,0.0024906776,-0.03070721,-0.012216545,0.015404028,-64.58687,-0.0010000467
85.4,-0.20000076,0.8999939,0,0.0,0.0024906776,-0.031707212,-0.012216545,0.015902443,-64.591324,-0.0010000467
85.4,-0.20000076,0.8999939,0,0.0,0.0024906776,-0.031707212,-0.013216532,0.015902443,-64.595825,-0.0010000467
85.4,-0.20000076,0.8999939,0,0.0,0.0024906776,-0.03070721,-0.012216545,0.015404028,-64.60028,-0.0010000467
85.4,-0.20000076,0.8999939,0,0.0,0.0024906776,-0.031707212,-0.012216545,0.015902443,-64.60474,-0.0010000467
85.4,-0.20000076,0.8999939,0,0.0,0.0024906776,-0.031707212,-0.012216545,0.015902443,-64.60919,-0.0010000467
85.4,-0.20000076,0.8999939,0,0.0,0.0024906776,-0.03070721,-0.012216545,0.015404028,-64.61365,-0.0020000339
85.4,-0.20000076,0.8999939,0,0.0,0.0034906648,-0.031707212,-0.012216545,0.015949389,-64.6181,-0.0020000339
85.4,-0.20000076,0.8999939,0,0.0,0.0034906648,-0.031707212,-0.012216545,0.015949389,-64.62256,-0.0020000339
85.4,-0.20000076,0.8999939,0,0.0,0.0024906776,-0.031707212,-0.012216545,0.015902443,-64.627014,-0.0020000339
85.4,-0.20000076,0.8999939,0,0.0,0.0024906776,-0.031707212,-0.012216545,0.015902443,-64.63147,-0.0020000339
85.4,-0.20000076,0.8999939,0,0.0,0.0034906648,-0.03070721,-0.013216532,0.015452487,-64.63597,-0.0020000339
85.4,-0.20000076,0.8999939,0,0.0,0.0034906648,-0.031707212,-0.012216545,0.015949389,-64.64043,-0.0020000339
85.4,-0.20000076,0.8999939,0,0.0,0.0034906648,-0.031707212,-0.013216532,0.015949389,-64.64493,-0.0010000467
85.4,-0.20000076,0.8999939,0,0.0,0.0034906648,-0.03070721,-0.013216532,0.015452487,-64.64943,-0.0010000467
85.3,-0.20000076,0.8999939,0,0.0,0.0034906648,-0.03070721,-0.013216532,0.015452487,-64.65393,-0.0010000467
85.3,-0.20000076,0.8999939,0,0.0,0.0034906648,-0.029707216,-0.014216519,0.014955796,-64.65848,-0.0010000467
85.3,-0.20000076,0.8999939,0,0.0,0.0034906648,-0.029707216,-0.013216532,0.014955796,-64.66298,-0.0010000467
85.3,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.028707214,-0.015961848,0.014419094,-64.66761,-0.0010000467
85.3,-0.10000038,0.80000305,0,0.0,0.0027453518,-0.026962237,-0.014216873,0.013550823,-64.67216,-0.0010000467
85.2,-0.10000038,0.80000305,0,0.0,0.0027453518,-0.026962237,-0.014216873,0.013550823,-64.676704,-0.0010000467
85.2,-0.10000038,0.80000305,0,0.0,0.0027453518,-0.026962237,-0.013216886,0.013550823,-64.681206,-0.0010000467
85.2,-0.10000038,0.80000305,0,0.0,0.0027453518,-0.026962237,-0.013216886,0.013550823,-64.68571,-0.0010000467
85.2,-0.10000038,0.80000305,0,0.0,0.0027453518,-0.026962237,-0.013216886,0.013550823,-64.69021,-0.0010000467
85.2,-0.10000038,0.80000305,0,0.0,0.0027453518,-0.026962237,-0.013216886,0.013550823,-64.69471,-0.0020000339
85.2,-0.10000038,0.80000305,0,0.0,0.0037453389,-0.026962237,-0.013216886,0.013610564,-64.69921,-0.0020000339
85.2,-0.10000038,0.80000305,0,0.0,0.0037453389,-0.026962237,-0.013216886,0.013610564,-64.70371,-0.0020000339
85.2,-0.10000038,0.80000305,0,0.0,0.0037453389,-0.026962237,-0.014216873,0.013610564,-64.70826,-0.0010000467
85.2,-0.10000038,0.80000305,0,0.0,0.0037453389,-0.026962237,-0.014216873,0.013610564,-64.71281,-0.0010000467
85.2,-0.10000038,0.80000305,0,0.0,0.0037453389,-0.026962237,-0.014216873,0.013610564,-64.717354,-0.0010000467
85.2,-0.10000038,0.80000305,0,0.0,0.0037453389,-0.026962237,-0.01521686,0.013610564,-64.72195,0.0
85.2,-0.10000038,0.80000305,0,0.0,0.0027453518,-0.026962237,-0.01521686,0.013550823,-64.72654,0.0
85.2,-0.10000038,0.80000305,0,0.0,0.0027453518,-0.026962237,-0.01521686,0.013550823,-64.73113,0.0
85.2,-0.10000038,0.80000305,0,0.0,0.0027453518,-0.026962237,-0.01521686,0.013550823,-64.735725,0.0
85.2,-0.10000038,0.80000305,0,0.0,0.0027453518,-0.02796224,-0.01521686,0.0140483435,-64.74032,0.0
85.2,-0.10000038,0.80000305,0,0.0,0.001745335,-0.02796224,-0.014216873,0.014008328,-64.744865,0.0
85.2,-0.10000038,0.80000305,0,0.0,0.0027453518,-0.02796224,-0.014216873,0.0140483435,-64.74941,0.0
85.2,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.03070721,-0.015961848,0.015414844,-64.75404,0.0
85.2,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.03070721,-0.015961848,0.015414844,-64.758675,-0.0010000467
85.2,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.029707216,-0.014961862,0.0149169,-64.76326,-0.0010000467
85.2,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.03070721,-0.014961862,0.015414844,-64.767845,-0.0010000467
85.2,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.03070721,-0.014961862,0.015414844,-64.77243,-0.0010000467
85.4,-0.10000038,0.8999939,0,0.0,0.001745335,-0.029707216,-0.013961875,0.014879221,-64.77696,-0.0020000339
85.4,-0.10000038,0.8999939,0,0.0,0.001745335,-0.029707216,-0.013961875,0.014879221,-64.781494,-0.0020000339
85.4,-0.10000038,0.8999939,0,0.0,0.001745335,-0.029707216,-0.014961862,0.014879221,-64.78608,-0.0010000467
85.4,-0.10000038,0.8999939,0,0.0,0.001745335,-0.03070721,-0.014961862,0.015378386,-64.790665,-0.0010000467
85.4,-0.10000038,0.8999939,0,0.0,0.001745335,-0.029707216,-0.014961862,0.014879221,-64.79525,-0.0010000467
85.4,-0.10000038,0.8999939,0,0.0,0.001745335,-0.029707216,-0.014961862,0.014879221,-64.799835,-0.0010000467
85.4,-0.10000038,0.8999939,0,0.0,0.001745335,-0.029707216,-0.014961862,0.014879221,-64.80442,-0.0010000467
85.4,-0.10000038,0.8999939,0,0.0,0.001745335,-0.03070721,-0.014961862,0.015378386,-64.809006,-0.0010000467
85.4,-0.10000038,0.8999939,0,0.0,0.001745335,-0.03070721,-0.014961862,0.015378386,-64.81359,-0.0010000467
85.4,-0.10000038,0.8999939,0,0.0,0.001745335,-0.03070721,-0.014961862,0.015378386,-64.81818,-0.0010000467
85.3,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.03070721,-0.014961862,0.015414844,-64.82276,-0.0020000339
85.3,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.03070721,-0.014961862,0.015414844,-64.82735,-0.0020000339
85.3,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.03070721,-0.014961862,0.015414844,-64.83193,-0.0020000339
85.3,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.03070721,-0.013961875,0.015414844,-64.836464,-0.0020000339
85.3,-0.10000038,0.8999939,0,0.0,0.0027453518,-0.03070721,-0.013961875,0.015414844,-64.840996,-0.0020000339
85.3,-0.10000038,0.8999939,0,0.0,0.001745335,-0.031707212,-0.013961875,0.015877606,-64.84553,-0.0020000339
85.4,-0.10000038,0.8999939,0,0.0,0.001745335,-0.031707212,-0.013961875,0.015877606,-64.85006,-0.0020000339
85.4,-0.10000038,0.8999939,0,0.0,0.001745335,-0.031707212,-0.013961875,0.015877606,-64.85459,-0.0020000339
85.4,-0.10000038,0.8999939,0,0.0,0.001745335,-0.031707212,-0.013961875,0.015877606,-64.85912,-0.0020000339
85.4,-0.20000076,0.8999939,0,0.0,0.0034906648,-0.031707212,-0.011216498,0.015949389,-64.863525,-0.003000021
85.5,-0.20000076,0.8999939,0,0.0,0.0024906776,-0.03070721,-0.011216498,0.015404028,-64.86793,-0.0020000339
85.5,-0.20000076,0.8999939,0,0.0,0.0024906776,-0.03070721,-0.011216498,0.015404028,-64.87233,-0.003000021
85.5,-0.20000076,0.8999939,0,0.0,0.0024906776,-0.03070721,-0.011216498,0.015404028,-64.87673,-0.0020000339
85.5,-0.20000076,0.8999939,0,0.0,0.0024906776,-0.03070721,-0.011216498,0.015404028,-64.881134,-0.003000021
85.5,-0.20000076,0.8999939,0,0.0,0.0024906776,-0.03070721,-0.012216545,0.015404028,-64.88559,-0.0020000339
85.5,-0.20000076,0.8999939,0,0.0,0.0024906776,-0.03070721,-0.012216545,0.015404028,-64.890045,-0.0020000339
85.5,-0.20000076,0.8999939,0,0.0,0.0024906776,-0.03070721,-0.012216545,0.015404028,-64.8945,-0.0020000339
85.5,-0.20000076,0.8999939,0,0.0,0.0024906776,-0.03070721,-0.012216545,0.015404028,-64.89896,-0.0010000467
85.5,-0.20000076,0.8999939,0,0.0,0.0024906776,-0.03070721,-0.012216545,0.015404028,-64.90341,-0.0010000467
85.5,-0.20000076,0.8999939,0,0.0,0.0024906776,-0.031707212,-0.012216545,0.015902443,-64.90787,-0.0010000467
85.5,-0.20000076,0.8999939,0,0.0,0.0024906776,-0.031707212,-0.012216545,0.015902443,-64.91232,-0.0010000467
85.5,-0.20000076,0.8999939,0,0.0,0.0014906905,-0.031707212,-0.013216532,0.015871117,-64.916824,-0.0010000467
85.5,-0.20000076,0.8999939,0,0.0,0.0014906905,-0.031707212,-0.013216532,0.015871117,-64.921326,0.0
85.5,-0.20000076,0.8999939,0,0.0,0.0014906905,-0.031707212,-0.013216532,0.015871117,-64.92583,0.0
85.5,-0.20000076,0.8999939,0,0.0,0.0024906776,-0.031707212,-0.013216532,0.015902443,-64.93033,-0.0010000467
85.5,-0.20000076,1.0,0,0.0,0.0024906776,-0.03445241,-0.013961741,0.01727116,-64.93486,-0.0010000467
85.5,-0.20000076,1.0,0,0.0,0.0024906776,-0.03445241,-0.014961728,0.01727116,-64.939445,-0.0010000467
85.5,-0.20000076,1.0,0,0.0,0.0024906776,-0.03445241,-0.014961728,0.01727116,-64.94403,-0.0010000467
85.5,-0.20000076,1.0,0,0.0,0.0024906776,-0.033452407,-0.013961741,0.0167725,-64.94856,-0.0010000467
85.4,-0.20000076,1.0,0,0.0,0.0024906776,-0.033452407,-0.014961728,0.0167725,-64.95315,-0.0010000467
85.4,-0.20000076,1.0,0,0.0,0.0024906776,-0.033452407,-0.014961728,0.0167725,-64.95773,-0.0010000467
85.4,-0.20000076,1.0,0,0.0,0.0024906776,-0.033452407,-0.014961728,0.0167725,-64.96232,-0.0010000467
85.4,-0.20000076,1.0,0,0.0,0.0034906648,-0.033452407,-0.014961728,0.016817017,-64.9669,-0.0010000467
